,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Spent,Living_With,Children,Family_Size,Is_Parent,Clusters,Total_Promos
1063,2,35860,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,42,49,0,2,3,1,1,1
1064,2,65526,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,51,506,1,1,3,1,0,0
1065,1,16860,1,1,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,54,38,1,2,4,1,1,0
1066,1,83528,0,0,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,23,1650,0,0,1,0,3,2
1067,0,64176,0,1,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,50,1826,0,1,2,1,0,0
1068,1,22304,0,0,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,59,18,0,0,1,0,2,0
1069,1,67023,0,0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,37,906,1,0,2,0,3,0
1070,2,32892,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,44,46,1,1,3,1,2,0
1071,1,70713,0,1,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,49,1477,1,1,3,1,0,0
1072,1,59925,0,1,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,60,766,1,1,3,1,0,0
1073,1,39722,0,1,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,62,47,1,1,3,1,1,0
1074,1,46610,0,0,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,57,467,1,0,2,0,2,0
1075,1,88347,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,54,2116,1,0,2,0,3,1
1076,2,87171,0,0,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,34,1298,1,0,2,0,3,2
1077,0,26907,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,39,22,1,2,4,1,1,0
1078,2,50014,1,0,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,47,396,0,1,2,1,1,0
1079,2,41014,1,0,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,37,20,1,1,3,1,2,0
1080,1,66294,0,0,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,50,967,0,0,1,0,3,0
1081,1,36715,1,0,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1,44,357,1,1,3,1,2,0
1082,1,79456,0,0,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,59,1401,1,0,2,0,3,0
1083,1,40479,1,0,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,33,15,1,1,3,1,2,0
1084,2,75345,0,0,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,45,2087,0,0,1,0,3,1
1085,1,54233,0,1,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,38,981,1,1,3,1,0,0
1086,1,24163,1,1,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,45,17,0,2,3,1,1,0
1087,2,84460,0,0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,57,523,1,0,2,0,3,4
1088,1,43776,1,0,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,32,23,1,1,3,1,2,0
1089,2,71691,0,0,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,57,1192,0,0,1,0,3,0
1090,2,85844,0,0,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,42,1958,1,0,2,0,3,1
1091,2,39190,1,0,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,41,133,0,1,2,1,1,0
1092,1,71367,0,0,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,56,777,1,0,2,0,3,0
1093,2,38578,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,43,73,0,2,3,1,1,0
1094,2,57236,1,1,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,50,121,1,2,4,1,1,0
1095,1,61825,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,36,424,0,1,2,1,1,0
1096,1,79803,0,1,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,57,868,0,1,2,1,0,0
1097,0,80910,0,0,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,29,756,0,0,1,0,3,0
1098,2,27590,1,0,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,33,12,1,1,3,1,2,0
1099,1,56775,0,1,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,36,937,1,1,3,1,0,0
1100,1,83829,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,40,1862,0,0,1,0,3,3
1101,0,54210,0,1,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,36,367,1,1,3,1,2,0
1102,1,38508,1,0,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,29,443,1,1,3,1,2,0
1103,1,53187,1,0,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,45,267,1,1,3,1,2,0
1104,1,30023,1,0,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,43,61,1,1,3,1,2,0
1105,2,76045,0,0,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,55,1323,0,0,1,0,3,1
1106,2,50870,0,1,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,63,63,1,1,3,1,1,0
1107,0,15315,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,45,64,1,0,2,0,2,0
1108,0,65463,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,41,562,1,1,3,1,2,1
1109,1,66480,1,1,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,50,312,1,2,4,1,0,0
1110,1,76773,0,0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,61,1156,0,0,1,0,3,0
1111,0,81698,0,0,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,32,1104,0,0,1,0,3,1
1112,2,54466,1,1,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,42,16,0,2,3,1,1,0
1113,2,98777,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,55,2008,0,0,1,0,3,1
1114,2,16269,1,0,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,31,44,0,1,2,1,2,0
1115,1,71819,0,1,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,44,1574,1,1,3,1,0,2
1116,2,33569,1,0,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,32,63,1,1,3,1,2,1
1117,2,36262,0,0,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,32,426,1,0,2,0,2,1
1118,0,22634,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,49,96,1,0,2,0,2,0
1119,0,47025,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,37,635,1,1,3,1,0,0
1120,1,70566,0,1,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,47,757,0,1,2,1,0,0
1121,2,31605,1,0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,36,125,1,1,3,1,2,0
1122,2,52034,1,1,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,42,332,0,2,3,1,1,0
1123,1,48526,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,36,135,0,1,2,1,2,0
1124,1,46734,0,1,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,61,330,1,1,3,1,0,0
1125,1,39552,1,1,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,53,384,0,2,3,1,0,0
1126,1,86358,1,1,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,49,1722,0,2,3,1,0,0
1127,1,46931,2,1,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,38,78,1,3,5,1,1,0
1128,0,16581,0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,30,24,0,0,1,0,2,0
1129,0,63998,0,0,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,63,1168,0,0,1,0,3,0
1130,2,67381,0,1,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,64,957,1,1,3,1,0,1
1131,1,25930,1,1,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,48,15,0,2,3,1,1,0
1132,1,42693,1,0,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,37,57,1,1,3,1,2,0
1133,1,85606,0,1,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,39,1956,1,1,3,1,0,1
1134,1,72903,0,0,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,30,2013,0,0,1,0,3,3
1135,0,49669,1,0,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,41,326,1,1,3,1,2,0
1136,2,36778,1,1,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,47,77,1,2,4,1,1,0
1137,2,85696,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,53,1313,0,0,1,0,3,0
1138,2,10979,0,0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,26,30,0,0,1,0,2,0
1139,1,49678,0,1,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,54,315,1,1,3,1,1,0
1140,2,56129,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,62,660,1,1,3,1,0,0
1141,1,37155,1,0,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,26,74,1,1,3,1,2,0
1142,0,21282,1,0,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,37,46,0,1,2,1,2,0
1143,2,33419,0,1,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,53,86,0,1,2,1,1,0
1144,1,63285,0,0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,70,1103,0,0,1,0,3,0
1145,2,21255,1,0,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,41,61,1,1,3,1,2,0
1146,1,42162,1,0,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,34,145,1,1,3,1,2,1
1147,1,54450,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,59,684,1,2,4,1,0,0
1148,2,57744,0,1,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,61,411,1,1,3,1,1,0
1149,1,26576,1,0,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,29,27,0,1,2,1,2,1
1150,2,57513,0,0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,72,1060,0,0,1,0,3,0
1151,1,68142,0,1,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,51,1459,1,1,3,1,0,0
1152,1,7500,0,1,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,36,18,1,1,3,1,2,0
1153,1,83145,0,0,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,41,1833,1,0,2,0,3,1
1154,2,54197,0,1,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,55,237,1,1,3,1,1,0
1155,2,23091,1,1,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,52,48,0,2,3,1,1,0
1156,1,46049,1,1,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,39,515,1,2,4,1,0,0
1157,1,56715,0,0,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,41,1020,1,0,2,0,3,0
1158,1,79410,0,0,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,54,1370,1,0,2,0,3,0
1159,1,57304,0,1,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,64,1026,1,1,3,1,0,0
1160,1,44375,0,1,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,50,301,1,1,3,1,1,0
1161,1,54450,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,59,684,1,2,4,1,0,0
1162,1,59594,0,1,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,50,499,1,1,3,1,0,1
1163,1,80685,0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,21,1004,1,0,2,0,3,0
1164,2,40344,0,1,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,41,218,1,1,3,1,1,0
1165,1,62710,0,1,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,43,606,1,1,3,1,0,0
1166,0,48985,0,1,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,47,75,1,1,3,1,2,0
1167,1,35322,1,2,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,47,106,1,3,5,1,1,0
1168,1,77142,0,0,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,67,990,1,0,2,0,3,0
1169,1,81657,0,0,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,46,1097,0,0,1,0,3,0
1170,0,14421,0,0,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,19,16,1,0,2,0,2,1
1171,0,20130,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,41,34,1,0,2,0,2,0
1172,2,74214,0,0,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,25,1711,1,0,2,0,3,0
1173,2,66726,1,1,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,58,438,1,2,4,1,0,1
1174,0,23724,1,0,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,36,75,1,1,3,1,2,0
1175,2,47353,0,1,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,55,225,1,1,3,1,1,0
1176,2,33444,1,1,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,63,18,1,2,4,1,1,0
1177,1,54386,0,1,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,34,470,1,1,3,1,0,0
1178,1,28510,1,1,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,34,91,0,2,3,1,1,0
1179,2,90638,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,24,2525,0,0,1,0,3,1
1180,1,48070,0,1,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,65,504,1,1,3,1,0,0
1181,1,43140,0,1,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,58,235,1,1,3,1,1,0
1182,2,54959,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,54,1232,0,1,2,1,0,1
1183,0,15056,1,1,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,57,88,0,2,3,1,1,0
1184,1,26954,1,0,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,44,17,0,1,2,1,2,0
1185,1,22327,1,0,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,30,24,0,1,2,1,2,0
1186,1,44393,1,1,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,50,60,1,2,4,1,1,0
1187,2,62000,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,63,1020,0,1,2,1,0,1
1188,2,31497,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,53,155,1,1,3,1,1,0
1189,0,45894,0,2,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,41,51,1,2,4,1,1,0
1190,2,78579,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,45,1812,0,0,1,0,3,0
1191,2,67369,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,46,1461,0,1,2,1,0,2
1192,1,58401,0,1,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,55,96,0,1,2,1,1,0
1193,1,62307,0,1,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,63,160,0,1,2,1,1,0
1194,2,43641,1,1,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,46,139,1,2,4,1,1,0
1195,2,63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,47,908,0,1,2,1,0,0
1196,0,46891,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,50,183,1,1,3,1,2,0
1197,2,70091,1,0,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,46,1161,1,1,3,1,0,1
1198,2,78075,0,0,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,43,988,1,0,2,0,3,0
1199,0,59184,0,1,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,54,1072,0,1,2,1,0,0
1200,1,54809,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,38,174,1,2,4,1,0,0
1201,1,58113,0,1,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,56,758,1,1,3,1,0,0
1202,2,51412,0,1,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,57,195,1,1,3,1,1,0
1203,1,15287,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,36,31,0,1,2,1,2,1
1204,2,66636,0,0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,58,1084,1,0,2,0,3,0
1205,2,50965,0,1,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,59,685,1,1,3,1,0,1
1206,2,84618,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,50,1672,1,0,2,0,3,1
1207,1,18351,0,0,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,25,43,1,0,2,0,2,0
1208,2,40451,0,2,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,58,49,1,2,4,1,1,1
1209,1,36317,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,50,133,1,1,3,1,1,0
1210,1,42213,0,1,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,58,363,1,1,3,1,1,1
1211,1,65748,0,1,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,60,545,1,1,3,1,0,0
1212,1,77044,0,1,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,43,1065,1,1,3,1,0,1
1213,1,74918,0,0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,46,2047,1,0,2,0,3,1
1214,1,56721,1,1,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,43,296,1,2,4,1,0,0
1215,1,42160,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,40,140,0,2,3,1,1,0
1216,1,61559,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,50,530,0,1,2,1,1,0
1217,2,33629,1,1,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,52,152,1,2,4,1,1,0
1218,2,68682,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,24,1598,1,0,2,0,3,0
1219,1,34377,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,52,114,0,1,2,1,1,0
1220,0,8940,1,0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,29,101,0,1,2,1,2,0
1221,1,26228,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,42,25,1,1,3,1,2,0
1222,0,77297,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,58,789,0,0,1,0,3,1
1223,1,40211,1,1,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,34,87,1,2,4,1,1,1
1224,2,33438,1,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,57,90,0,2,3,1,1,0
1225,2,75032,0,1,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,56,1215,1,1,3,1,0,0
1226,2,61284,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,60,811,0,0,1,0,3,1
1227,1,22518,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,29,61,1,1,3,1,2,1
1228,2,54730,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,40,405,1,1,3,1,0,0
1229,2,38452,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,60,72,1,2,4,1,1,0
1230,1,44421,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,44,189,0,2,3,1,1,0
1231,2,38197,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,29,40,1,1,3,1,2,0
1232,1,41986,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,37,63,0,1,2,1,1,0
1233,1,28427,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,32,52,1,1,3,1,2,0
1234,2,37395,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,39,39,1,1,3,1,2,0
1235,1,64722,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,44,805,1,1,3,1,0,0
1236,2,55249,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,59,130,1,1,3,1,1,0
1237,1,84906,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,43,1631,1,0,2,0,3,3
1238,1,28691,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,26,34,1,1,3,1,2,0
1239,1,44213,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,63,152,0,2,3,1,1,0
1240,0,25707,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,31,21,0,1,2,1,2,0
1241,2,59062,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,48,71,1,3,5,1,1,0
1242,1,76624,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,53,899,0,1,2,1,0,1
1243,2,66000,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,68,711,1,0,2,0,2,0
1244,2,27683,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,37,351,1,1,3,1,2,0
1245,1,1730,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,44,8,0,0,1,0,2,0
1246,0,7500,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,23,119,0,1,2,1,2,0
1247,1,40521,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,47,21,1,2,4,1,1,0
1248,2,20427,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,42,10,1,1,3,1,2,0
1249,1,65106,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,40,973,1,1,3,1,0,1
1250,2,69969,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,50,1536,1,0,2,0,3,2
1251,1,67433,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,63,992,1,2,4,1,0,1
1252,2,77766,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,48,1529,1,1,3,1,0,1
1253,1,74716,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,43,860,1,1,3,1,0,0
1254,1,68118,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,52,928,0,1,2,1,0,0
1255,2,55158,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,45,418,1,2,4,1,0,0
1256,0,62972,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,60,587,1,1,3,1,0,0
1257,1,74190,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,40,641,1,1,3,1,0,0
1258,1,39356,1,1,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,39,23,1,2,4,1,1,1
1259,1,76653,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,46,2279,1,0,2,0,3,2
1260,2,35860,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,42,49,0,2,3,1,1,1
1261,2,90687,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,32,1779,0,0,1,0,3,1
1262,2,73450,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,33,1804,1,0,2,0,3,2
1263,1,31454,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,55,48,1,2,4,1,1,0
1264,1,47139,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,63,83,0,2,3,1,1,0
1265,1,83829,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,40,1862,0,0,1,0,3,3
1266,2,53378,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,52,793,1,2,4,1,0,0
1267,1,19656,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,45,84,1,1,3,1,2,0
1268,2,45579,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,67,183,1,1,3,1,1,0
1269,0,85485,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,57,1383,0,0,1,0,3,0
